id,commune_name,commune_name_ascii,daira_name,daira_name_ascii,wilaya_code,wilaya_name,wilaya_name_ascii
986,سيدي علي,Sidi Ali,سيدي علي,Sidi Ali,27,مستغانم,Mostaganem
993,تزقايت,Tazgait,سيدي علي,Sidi Ali,27,مستغانم,Mostaganem
968,بن عبد المالك رمضان,Benabdelmalek Ramdane,سيدي لخضر,Sidi Lakhdar,27,مستغانم,Mostaganem
979,مستغانم,Mostaganem,مستغانم,Mostaganem,27,مستغانم,Mostaganem
971,حجاج,Hadjadj,سيدي لخضر,Sidi Lakhdar,27,مستغانم,Mostaganem
988,سيدي لخضر,Sidi-Lakhdar,سيدي لخضر,Sidi Lakhdar,27,مستغانم,Mostaganem
963,عشعاشة,Achaacha,عشعاشة,Achaacha,27,مستغانم,Mostaganem
974,خضرة,Khadra,عشعاشة,Achaacha,27,مستغانم,Mostaganem
980,نكمارية,Nekmaria,عشعاشة,Achaacha,27,مستغانم,Mostaganem
982,أولاد بوغالم,Ouled Boughalem,عشعاشة,Achaacha,27,مستغانم,Mostaganem
969,بوقيراط,Bouguirat,بوقيراط,Bouguirat,27,مستغانم,Mostaganem
984,صفصاف,Safsaf,بوقيراط,Bouguirat,27,مستغانم,Mostaganem
989,سيرات,Sirat,بوقيراط,Bouguirat,27,مستغانم,Mostaganem
990,السوافلية,Souaflia,بوقيراط,Bouguirat,27,مستغانم,Mostaganem
966,عين سيدي الشريف,Ain-Sidi Cherif,ماسرة,Mesra,27,مستغانم,Mostaganem
976,منصورة,Mansourah,ماسرة,Mesra,27,مستغانم,Mostaganem
978,ماسرة,Mesra,ماسرة,Mesra,27,مستغانم,Mostaganem
994,الطواهرية,Touahria,ماسرة,Mesra,27,مستغانم,Mostaganem
965,عين نويسي,Ain-Nouissy,عين نويسي,Ain Nouicy,27,مستغانم,Mostaganem
983,أولاد مع الله,Ouled-Maalah,سيدي علي,Sidi Ali,27,مستغانم,Mostaganem
1008,شلال,Chellal,شلال,Chellal,28,المسيلة,M'Sila
1028,أولاد ماضي,Ouled Madhi,شلال,Chellal,28,المسيلة,M'Sila
1014,خطوطي سد الجير,Khettouti Sed-El-Jir,شلال,Chellal,28,المسيلة,M'Sila
1000,بلعايبة,Belaiba,مقرة,Magra,28,المسيلة,M'Sila
1004,برهوم,Berhoum,مقرة,Magra,28,المسيلة,M'Sila
1009,دهاهنة,Dehahna,مقرة,Magra,28,المسيلة,M'Sila
1018,مقرة,Magra,مقرة,Magra,28,المسيلة,M'Sila
1002,بني يلمان,Beni Ilmane,سيدي عيسى,Sidi Aissa,28,المسيلة,M'Sila
1007,بوطي السايح,Bouti Sayeh,سيدي عيسى,Sidi Aissa,28,المسيلة,M'Sila
1033,سيدي عيسى,Sidi Aissa,سيدي عيسى,Sidi Aissa,28,المسيلة,M'Sila
995,عين الحجل,Ain El Hadjel,عين الحجل,Ain El Hadjel,28,المسيلة,M'Sila
1035,سيدي هجرس,Sidi Hadjeres,عين الحجل,Ain El Hadjel,28,المسيلة,M'Sila
1006,بوسعادة,Bou Saada,بوسعادة,Bousaada,28,المسيلة,M'Sila
1011,الهامل,El Hamel,بوسعادة,Bousaada,28,المسيلة,M'Sila
1032,ولتام,Oulteme,بوسعادة,Bousaada,28,المسيلة,M'Sila
1003,بن زوه,Benzouh,أولاد سيدي ابراهيم,Ouled Sidi Brahim,28,المسيلة,M'Sila
1030,أولاد سيدي ابراهيم,Ouled Sidi Brahim,أولاد سيدي ابراهيم,Ouled Sidi Brahim,28,المسيلة,M'Sila
1034,سيدي عامر,Sidi Ameur,سيدي عامر,Sidi Ameur,28,المسيلة,M'Sila
1039,تامسة,Tamsa,سيدي عامر,Sidi Ameur,28,المسيلة,M'Sila
1001,بن سرور,Ben Srour,بن سرور,Ben Srour,28,المسيلة,M'Sila
1022,محمد بوضياف,Mohamed Boudiaf,بن سرور,Ben Srour,28,المسيلة,M'Sila
1031,أولاد سليمان,Ouled Slimane,بن سرور,Ben Srour,28,المسيلة,M'Sila
1041,زرزور,Zarzour,بن سرور,Ben Srour,28,المسيلة,M'Sila
996,عين الملح,Ain El Melh,عين الملح,Ain El Melh,28,المسيلة,M'Sila
997,عين فارس,Ain Fares,عين الملح,Ain El Melh,28,المسيلة,M'Sila
999,عين الريش,Ain Rich,عين الملح,Ain El Melh,28,المسيلة,M'Sila
1005,بئر فضة,Bir Foda,عين الملح,Ain El Melh,28,المسيلة,M'Sila
1036,سيدي امحمد,Sidi M'hamed,عين الملح,Ain El Melh,28,المسيلة,M'Sila
1020,امجدل,Medjedel,امجدل,Medjedel,28,المسيلة,M'Sila
1021,مناعة,Menaa,امجدل,Medjedel,28,المسيلة,M'Sila
1010,جبل مساعد,Djebel Messaad,جبل مساعد,Djebel Messaad,28,المسيلة,M'Sila
1037,سليم,Slim,جبل مساعد,Djebel Messaad,28,المسيلة,M'Sila
1023,المسيلة,M'sila,المسيلة,M'sila,28,المسيلة,M'Sila
1013,حمام الضلعة,Hammam Dalaa,حمام الضلعة,Hammam Dalaa,28,المسيلة,M'Sila
1025,ونوغة,Ouanougha,حمام الضلعة,Hammam Dalaa,28,المسيلة,M'Sila
1029,أولاد منصور,Ouled Mansour,حمام الضلعة,Hammam Dalaa,28,المسيلة,M'Sila
1040,تارمونت,Tarmount,حمام الضلعة,Hammam Dalaa,28,المسيلة,M'Sila
1016,المعاضيد,Maadid,أولاد دراج,Ouled Derradj,28,المسيلة,M'Sila
1024,المطارفة,M'tarfa,أولاد دراج,Ouled Derradj,28,المسيلة,M'Sila
1017,معاريف,Maarif,شلال,Chellal,28,المسيلة,M'Sila
1027,أولاد دراج,Ouled Derradj,أولاد دراج,Ouled Derradj,28,المسيلة,M'Sila
1038,السوامع,Souamaa,أولاد دراج,Ouled Derradj,28,المسيلة,M'Sila
1012,الحوامد,El Houamed,خبانة,Khoubana,28,المسيلة,M'Sila
1015,خبانة,Khoubana,خبانة,Khoubana,28,المسيلة,M'Sila
1019,مسيف,M'cif,خبانة,Khoubana,28,المسيلة,M'Sila
998,عين الخضراء,Ain Khadra,مقرة,Magra,28,المسيلة,M'Sila
1026,أولاد عدي لقبالة,Ouled Addi Guebala,أولاد دراج,Ouled Derradj,28,المسيلة,M'Sila
1075,وادي الأبطال,Oued El Abtal,وادي الأبطال,Oued El Abtal,29,معسكر,Mascara
1081,سيدي عبد المومن,Sidi Abdelmoumene,المحمدية,Mohammadia,29,معسكر,Mascara
1078,سجرارة,Sedjerara,المحمدية,Mohammadia,29,معسكر,Mascara
1072,المحمدية,Mohammadia,المحمدية,Mohammadia,29,معسكر,Mascara
1085,تيغنيف,Tighennif,تيغنيف,Tighennif,29,معسكر,Mascara
1071,مقطع الدوز,Mocta-Douz,المحمدية,Mohammadia,29,معسكر,Mascara
1060,فراقيق,Ferraguig,المحمدية,Mohammadia,29,معسكر,Mascara
1054,الغمري,El Ghomri,المحمدية,Mohammadia,29,معسكر,Mascara
1087,زهانة,Zahana,زهانة,Zahana,29,معسكر,Mascara
1053,القعدة,El Gaada,زهانة,Zahana,29,معسكر,Mascara
1077,رأس عين عميروش,Ras El Ain Amirouche,عقاز,Oggaz,29,معسكر,Mascara
1074,عقاز,Oggaz,عقاز,Oggaz,29,معسكر,Mascara
1046,العلايمية,Alaimia,عقاز,Oggaz,29,معسكر,Mascara
1084,سيق,Sig,سيق,Sig,29,معسكر,Mascara
1051,الشرفاء,Chorfa,سيق,Sig,29,معسكر,Mascara
1049,بوهني,Bou Henni,سيق,Sig,29,معسكر,Mascara
1058,المأمونية,El Mamounia,عين فارس,Ain Fares,29,معسكر,Mascara
1055,القطنة,El Gueitena,بوحنيفية,Bouhanifia,29,معسكر,Mascara
1042,عين فارس,Ain Fares,عين فارس,Ain Fares,29,معسكر,Mascara
1062,غروس,Gharrous,عوف,Aouf,29,معسكر,Mascara
1048,بنيان,Benian,عوف,Aouf,29,معسكر,Mascara
1047,عوف,Aouf,عوف,Aouf,29,معسكر,Mascara
1064,قرجوم,Guerdjoum,وادي التاغية,Oued Taria,29,معسكر,Mascara
1045,عين أفرص,Ain Frass,عين فكان,Ain Fekan,29,معسكر,Mascara
1043,عين فكان,Ain Fekan,عين فكان,Ain Fekan,29,معسكر,Mascara
1066,خلوية,Khalouia,البرج,El Bordj,29,معسكر,Mascara
1059,المنور,El Menaouer,البرج,El Bordj,29,معسكر,Mascara
1052,البرج,El Bordj,البرج,El Bordj,29,معسكر,Mascara
1082,سيدي بوسعيد,Sidi Boussaid,غريس,Ghriss,29,معسكر,Mascara
1070,المطمور,Matemore,غريس,Ghriss,29,معسكر,Mascara
1083,سيدي قادة,Sidi Kada,تيغنيف,Tighennif,29,معسكر,Mascara
1067,ماقضة,Makhda,غريس,Ghriss,29,معسكر,Mascara
1069,معسكر,Mascara,معسكر,Mascara,29,معسكر,Mascara
1050,بوحنيفية,Bouhanifia,بوحنيفية,Bouhanifia,29,معسكر,Mascara
1063,غريس,Ghriss,غريس,Ghriss,29,معسكر,Mascara
1065,حسين,Hacine,بوحنيفية,Bouhanifia,29,معسكر,Mascara
1057,القرط,El Keurt,تيزي,Tizi,29,معسكر,Mascara
1061,فروحة,Froha,تيزي,Tizi,29,معسكر,Mascara
1086,تيزي,Tizi,تيزي,Tizi,29,معسكر,Mascara
1079,السهايلية,Sehailia,تيغنيف,Tighennif,29,معسكر,Mascara
1068,ماوسة,Maoussa,غريس,Ghriss,29,معسكر,Mascara
1080,سيدي عبد الجبار,Sidi Abdeldjebar,وادي الأبطال,Oued El Abtal,29,معسكر,Mascara
1056,الحشم,El Hachem,الحشم,Hachem,29,معسكر,Mascara
1073,نسمط,Nesmot,الحشم,Hachem,29,معسكر,Mascara
1088,زلامطة,Zelamta,الحشم,Hachem,29,معسكر,Mascara
1044,عين فراح,Ain Ferah,وادي الأبطال,Oued El Abtal,29,معسكر,Mascara
1076,وادي التاغية,Oued Taria,وادي التاغية,Oued Taria,29,معسكر,Mascara
1101,ورقلة,Ouargla,ورقلة,Ouargla,30,ورقلة,Ouargla
1096,حاسي مسعود,Hassi Messaoud,حاسي مسعود,Hassi Messaoud,30,ورقلة,Ouargla
1089,عين البيضاء,Ain Beida,سيدي خويلد,Sidi Khouiled,30,ورقلة,Ouargla
1095,حاسي بن عبد الله,Hassi Ben Abdellah,سيدي خويلد,Sidi Khouiled,30,ورقلة,Ouargla
1103,سيدي خويلد,Sidi Khouiled,سيدي خويلد,Sidi Khouiled,30,ورقلة,Ouargla
1093,البرمة,El Borma,البرمة,El Borma,30,ورقلة,Ouargla
1102,الرويسات,Rouissat,ورقلة,Ouargla,30,ورقلة,Ouargla
1100,انقوسة,N'goussa,انقوسة,N'goussa,30,ورقلة,Ouargla
1134,سيدي الشحمي,Sidi Chami,السانية,Es Senia,31,وهران,Oran
1127,حاسي مفسوخ,Hassi Mefsoukh,قديل,Gdyel,31,وهران,Oran
1116,بئر الجير,Bir El Djir,بئر الجير,Bir El Djir,31,وهران,Oran
1125,حاسي بن عقبة,Hassi Ben Okba,بئر الجير,Bir El Djir,31,وهران,Oran
1124,قديل,Gdyel,قديل,Gdyel,31,وهران,Oran
1126,حاسي بونيف,Hassi Bounif,بئر الجير,Bir El Djir,31,وهران,Oran
1122,الكرمة,El Kerma,السانية,Es Senia,31,وهران,Oran
1123,السانية,Es Senia,السانية,Es Senia,31,وهران,Oran
1114,بن فريحة,Ben Freha,قديل,Gdyel,31,وهران,Oran
1113,أرزيو,Arzew,أرزيو,Arzew,31,وهران,Oran
1133,سيدي بن يبقى,Sidi Ben Yebka,أرزيو,Arzew,31,وهران,Oran
1110,عين البية,Ain Biya,بطيوة,Bethioua,31,وهران,Oran
1115,بطيوة,Bethioua,بطيوة,Bethioua,31,وهران,Oran
1128,مرسى الحجاج,Marsat El Hadjadj,بطيوة,Bethioua,31,وهران,Oran
1112,عين الترك,Ain Turk,عين الترك,Ain Turk,31,وهران,Oran
1131,وهران,Oran,وهران,Oran,31,وهران,Oran
1120,العنصر,El Ancor,عين الترك,Ain Turk,31,وهران,Oran
1129,المرسى الكبير,Mers El Kebir,عين الترك,Ain Turk,31,وهران,Oran
1117,بوفاتيس,Boufatis,وادي تليلات,Oued Tlelat,31,وهران,Oran
1121,البراية,El Braya,وادي تليلات,Oued Tlelat,31,وهران,Oran
1132,وادي تليلات,Oued Tlelat,وادي تليلات,Oued Tlelat,31,وهران,Oran
1111,عين الكرمة,Ain Kerma,بوتليليس,Boutlelis,31,وهران,Oran
1119,بوتليليس,Boutlelis,بوتليليس,Boutlelis,31,وهران,Oran
1130,مسرغين,Messerghin,بوتليليس,Boutlelis,31,وهران,Oran
1118,بوسفر,Bousfer,عين الترك,Ain Turk,31,وهران,Oran
1135,طفراوي,Tafraoui,وادي تليلات,Oued Tlelat,31,وهران,Oran
1136,عين العراك,Ain El Orak,الأبيض سيدي الشيخ,Labiodh Sidi Cheikh,32,البيض,El Bayadh
1151,كراكدة,Krakda,بريزينة,Brezina,32,البيض,El Bayadh
1154,سيدي سليمان,Sidi Slimane,بوعلام,Boualem,32,البيض,El Bayadh
1153,سيدي عامر,Sidi Ameur,بوعلام,Boualem,32,البيض,El Bayadh
1138,بوعلام,Boualem,بوعلام,Boualem,32,البيض,El Bayadh
1146,البنود,El Bnoud,الأبيض سيدي الشيخ,Labiodh Sidi Cheikh,32,البيض,El Bayadh
1139,بوقطب,Bougtoub,بوقطب,Bougtoub,32,البيض,El Bayadh
1147,الخيثر,El Kheiter,بوقطب,Bougtoub,32,البيض,El Bayadh
1157,توسمولين,Tousmouline,بوقطب,Bougtoub,32,البيض,El Bayadh
1155,سيدي طيفور,Sidi Tiffour,بوعلام,Boualem,32,البيض,El Bayadh
1156,ستيتن,Stitten,بوعلام,Boualem,32,البيض,El Bayadh
1144,البيض,El Bayadh,البيض,El Bayadh,32,البيض,El Bayadh
1152,رقاصة,Rogassa,رقاصة,Rogassa,32,البيض,El Bayadh
1148,المحرة,El Mehara,شلالة,Chellala,32,البيض,El Bayadh
1150,الكاف الأحمر,Kef El Ahmar,رقاصة,Rogassa,32,البيض,El Bayadh
1141,بريزينة,Brezina,بريزينة,Brezina,32,البيض,El Bayadh
1149,الغاسول,Ghassoul,بريزينة,Brezina,32,البيض,El Bayadh
1145,الأبيض سيدي الشيخ,Labiodh Sidi Cheikh,الأبيض سيدي الشيخ,Labiodh Sidi Cheikh,32,البيض,El Bayadh
1140,بوسمغون,Boussemghoun,بوسمغون,Boussemghoun,32,البيض,El Bayadh
1142,الشقيق,Cheguig,رقاصة,Rogassa,32,البيض,El Bayadh
1143,شلالة,Chellala,شلالة,Chellala,32,البيض,El Bayadh
1137,اربوات,Arbaouat,الأبيض سيدي الشيخ,Labiodh Sidi Cheikh,32,البيض,El Bayadh
1159,برج عمر إدريس,Bordj Omar Driss,إن أمناس,In Amenas,33,إليزي,Illizi
1160,دبداب,Debdeb,إن أمناس,In Amenas,33,إليزي,Illizi
1163,إن أمناس,In Amenas,إن أمناس,In Amenas,33,إليزي,Illizi
1162,إيليزي,Illizi,إيليزي,Illizi,33,إليزي,Illizi
1177,الحمادية,Elhammadia,الحمادية,El Hamadia,34,برج بوعريريج,Bordj Bou Arreridj
1189,أولاد سيدي ابراهيم,Ouled Sidi-Brahim,المنصورة,Mansourah,34,برج بوعريريج,Bordj Bou Arreridj
1164,عين تاغروت,Ain Taghrout,عين تاغروت,Ain Taghrout,34,برج بوعريريج,Bordj Bou Arreridj
1197,تيكستار,Tixter,عين تاغروت,Ain Taghrout,34,برج بوعريريج,Bordj Bou Arreridj
1167,بليمور,Belimour,برج الغدير,Bordj Ghedir,34,برج بوعريريج,Bordj Bou Arreridj
1176,العناصر,El Annasseur,برج الغدير,Bordj Ghedir,34,برج بوعريريج,Bordj Bou Arreridj
1180,غيلاسة,Ghailasa,برج الغدير,Bordj Ghedir,34,برج بوعريريج,Bordj Bou Arreridj
1194,تقلعيت,Taglait,برج الغدير,Bordj Ghedir,34,برج بوعريريج,Bordj Bou Arreridj
1170,برج الغدير,Bordj Ghedir,برج الغدير,Bordj Ghedir,34,برج بوعريريج,Bordj Bou Arreridj
1174,العش,El Euch,الحمادية,El Hamadia,34,برج بوعريريج,Bordj Bou Arreridj
1192,سيدي أمبارك,Sidi-Embarek,بئر قاصد علي,Bir Kasdali,34,برج بوعريريج,Bordj Bou Arreridj
1183,خليل,Khelil,بئر قاصد علي,Bir Kasdali,34,برج بوعريريج,Bordj Bou Arreridj
1169,بئر قاصد علي,Bir Kasdali,بئر قاصد علي,Bir Kasdali,34,برج بوعريريج,Bordj Bou Arreridj
1193,تفرق,Tefreg,جعافرة,Djaafra,34,برج بوعريريج,Bordj Bou Arreridj
1178,الماين,El Main,جعافرة,Djaafra,34,برج بوعريريج,Bordj Bou Arreridj
1173,جعافرة,Djaafra,جعافرة,Djaafra,34,برج بوعريريج,Bordj Bou Arreridj
1172,القلة,Colla,جعافرة,Djaafra,34,برج بوعريريج,Bordj Bou Arreridj
1196,ثنية النصر,Teniet En Nasr,مجانة,Medjana,34,برج بوعريريج,Bordj Bou Arreridj
1179,المهير,El M'hir,المنصورة,Mansourah,34,برج بوعريريج,Bordj Bou Arreridj
1184,القصور,Ksour,الحمادية,El Hamadia,34,برج بوعريريج,Bordj Bou Arreridj
1185,المنصورة,Mansoura,المنصورة,Mansourah,34,برج بوعريريج,Bordj Bou Arreridj
1181,حرازة,Haraza,المنصورة,Mansourah,34,برج بوعريريج,Bordj Bou Arreridj
1190,الرابطة,Rabta,الحمادية,El Hamadia,34,برج بوعريريج,Bordj Bou Arreridj
1175,الياشير,El Achir,مجانة,Medjana,34,برج بوعريريج,Bordj Bou Arreridj
1182,حسناوة,Hasnaoua,مجانة,Medjana,34,برج بوعريريج,Bordj Bou Arreridj
1186,مجانة,Medjana,مجانة,Medjana,34,برج بوعريريج,Bordj Bou Arreridj
1165,عين تسرة,Ain Tesra,رأس الوادي,Ras El Oued,34,برج بوعريريج,Bordj Bou Arreridj
1187,أولاد أبراهم,Ouled Brahem,رأس الوادي,Ras El Oued,34,برج بوعريريج,Bordj Bou Arreridj
1191,رأس الوادي,Ras El Oued,رأس الوادي,Ras El Oued,34,برج بوعريريج,Bordj Bou Arreridj
1171,برج زمورة,Bordj Zemmoura,برج زمورة,Bordj Zemmoura,34,برج بوعريريج,Bordj Bou Arreridj
1188,أولاد دحمان,Ouled Dahmane,برج زمورة,Bordj Zemmoura,34,برج بوعريريج,Bordj Bou Arreridj
1195,تسامرت,Tassamert,برج زمورة,Bordj Zemmoura,34,برج بوعريريج,Bordj Bou Arreridj
1166,برج بوعريرج,B. B. Arreridj,برج بوعريريج,Bordj Bou Arreridj,34,برج بوعريريج,Bordj Bou Arreridj
1168,بن داود,Ben Daoud,المنصورة,Mansourah,34,برج بوعريريج,Bordj Bou Arreridj
1212,الخروبة,El Kharrouba,بودواو,Boudouaou,35,بومرداس,Boumerdès
1210,دلس,Dellys,دلس,Dellys,35,بومرداس,Boumerdès
1201,بن شود,Ben Choud,دلس,Dellys,35,بومرداس,Boumerdès
1198,أعفير,Afir,دلس,Dellys,35,بومرداس,Boumerdès
1226,الثنية,Thenia,الثنية,Thenia,35,بومرداس,Boumerdès
1202,بني عمران,Beni Amrane,الثنية,Thenia,35,بومرداس,Boumerdès
1215,خميس الخشنة,Khemis El Khechna,خميس الخشنة,Khemis El Khechna,35,بومرداس,Boumerdès
1199,عمال,Ammal,الثنية,Thenia,35,بومرداس,Boumerdès
1228,تيمزريت,Timezrit,يسر,Isser,35,بومرداس,Boumerdès
1229,زموري,Zemmouri,برج منايل,Bordj Menaiel,35,بومرداس,Boumerdès
1216,الاربعطاش,Larbatache,خميس الخشنة,Khemis El Khechna,35,بومرداس,Boumerdès
1214,يسر,Isser,يسر,Isser,35,بومرداس,Boumerdès
1208,شعبة العامر,Chabet El Ameur,يسر,Isser,35,بومرداس,Boumerdès
1219,أولاد عيسى,Ouled Aissa,الناصرية,Naciria,35,بومرداس,Boumerdès
1218,الناصرية,Naciria,الناصرية,Naciria,35,بومرداس,Boumerdès
1207,بوزقزة قدارة,Bouzegza Keddara,بودواو,Boudouaou,35,بومرداس,Boumerdès
1224,سوق الحد,Souk El Had,الثنية,Thenia,35,بومرداس,Boumerdès
1223,سيدي داود,Sidi Daoud,بغلية,Baghlia,35,بومرداس,Boumerdès
1200,بغلية,Baghlia,بغلية,Baghlia,35,بومرداس,Boumerdès
1217,لقاطة,Leghata,برج منايل,Bordj Menaiel,35,بومرداس,Boumerdès
1211,جنات,Djinet,برج منايل,Bordj Menaiel,35,بومرداس,Boumerdès
1227,تيجلابين,Tidjelabine,بومرداس,Boumerdes,35,بومرداس,Boumerdès
1222,سي مصطفى,Si Mustapha,يسر,Isser,35,بومرداس,Boumerdès
1220,أولاد هداج,Ouled Hedadj,بودواو,Boudouaou,35,بومرداس,Boumerdès
1221,أولاد موسى,Ouled Moussa,خميس الخشنة,Khemis El Khechna,35,بومرداس,Boumerdès
1206,بومرداس,Boumerdes,بومرداس,Boumerdes,35,بومرداس,Boumerdès
1209,قورصو,Corso,بومرداس,Boumerdes,35,بومرداس,Boumerdès
1203,برج منايل,Bordj Menaiel,برج منايل,Bordj Menaiel,35,بومرداس,Boumerdès
1204,بودواو,Boudouaou,بودواو,Boudouaou,35,بومرداس,Boumerdès
1205,بودواو البحري,Boudouaou El Bahri,بودواو,Boudouaou,35,بومرداس,Boumerdès
1225,تاورقة,Taourga,بغلية,Baghlia,35,بومرداس,Boumerdès
1213,حمادي,Hammedi,خميس الخشنة,Khemis El Khechna,35,بومرداس,Boumerdès
1230,عين العسل,Ain El Assel,الطارف,El Tarf,36,الطارف,El Tarf
1236,بوقوس,Bougous,الطارف,El Tarf,36,الطارف,El Tarf
1246,الطارف,El Tarf,الطارف,El Tarf,36,الطارف,El Tarf
1253,الزيتونة,Zitouna,الطارف,El Tarf,36,الطارف,El Tarf
1235,البسباس,Besbes,البسباس,Besbes,36,الطارف,El Tarf
1231,عين الكرمة,Ain Kerma,بوحجار,Bouhadjar,36,الطارف,El Tarf
1237,بوحجار,Bouhadjar,بوحجار,Bouhadjar,36,الطارف,El Tarf
1247,حمام بني صالح,Hammam Beni Salah,بوحجار,Bouhadjar,36,الطارف,El Tarf
1249,وادي الزيتون,Oued Zitoun,بوحجار,Bouhadjar,36,الطارف,El Tarf
1233,بن مهيدي,Ben M Hidi,بن مهيدي,Ben M'hidi,36,الطارف,El Tarf
1234,بريحان,Berrihane,بن مهيدي,Ben M'hidi,36,الطارف,El Tarf
1239,شبيطة مختار,Chebaita Mokhtar,الذرعان,Drean,36,الطارف,El Tarf
1243,الشط,Echatt,بن مهيدي,Ben M'hidi,36,الطارف,El Tarf
1244,العيون,El Aioun,القالة,El Kala,36,الطارف,El Tarf
1245,القالة,El Kala,القالة,El Kala,36,الطارف,El Tarf
1251,السوارخ,Souarekh,القالة,El Kala,36,الطارف,El Tarf
1252,زريزر,Zerizer,البسباس,Besbes,36,الطارف,El Tarf
1238,بوثلجة,Bouteldja,بوثلجة,Bouteldja,36,الطارف,El Tarf
1240,الشافية,Chefia,بوثلجة,Bouteldja,36,الطارف,El Tarf
1248,بحيرة الطيور,Lac Des Oiseaux,بوثلجة,Bouteldja,36,الطارف,El Tarf
1241,شحاني,Chihani,الذرعان,Drean,36,الطارف,El Tarf
1250,رمل السوق,Raml Souk,القالة,El Kala,36,الطارف,El Tarf
1232,عصفور,Asfour,البسباس,Besbes,36,الطارف,El Tarf
1242,الذرعـان,Drean,الذرعان,Drean,36,الطارف,El Tarf
1255,تندوف,Tindouf,تندوف,Tindouf,37,تندوف,Tindouf
1254,أم العسل,Oum El Assel,تندوف,Tindouf,37,تندوف,Tindouf
1262,خميستي,Khemisti,خميستي,Khemisti,38,تيسمسيلت,Tissemsilt
1275,ثنية الاحد,Theniet El Had,ثنية الاحد,Theniet El Had,38,تيسمسيلت,Tissemsilt
1269,أولاد بسام,Ouled Bessam,تيسمسيلت,Tissemsilt,38,تيسمسيلت,Tissemsilt
1271,سيدي بوتوشنت,Sidi Boutouchent,ثنية الاحد,Theniet El Had,38,تيسمسيلت,Tissemsilt
1276,تيسمسيلت,Tissemsilt,تيسمسيلت,Tissemsilt,38,تيسمسيلت,Tissemsilt
1272,سيدي العنتري,Sidi Lantri,لرجام,Lardjem,38,تيسمسيلت,Tissemsilt
1257,بني شعيب,Beni Chaib,برج بونعامة,Bordj Bounaama,38,تيسمسيلت,Tissemsilt
1258,بني لحسن,Beni Lahcene,برج بونعامة,Bordj Bounaama,38,تيسمسيلت,Tissemsilt
1270,سيدي عابد,Sidi Abed,عماري,Ammari,38,تيسمسيلت,Tissemsilt
1273,سيدي سليمان,Sidi Slimane,برج بونعامة,Bordj Bounaama,38,تيسمسيلت,Tissemsilt
1261,بوقائد,Boucaid,الأزهرية,Lazharia,38,تيسمسيلت,Tissemsilt
1263,الأربعاء,Larbaa,الأزهرية,Lazharia,38,تيسمسيلت,Tissemsilt
1266,الأزهرية,Lazharia,الأزهرية,Lazharia,38,تيسمسيلت,Tissemsilt
1264,لرجام,Lardjem,لرجام,Lardjem,38,تيسمسيلت,Tissemsilt
1268,الملعب,Melaab,لرجام,Lardjem,38,تيسمسيلت,Tissemsilt
1265,العيون,Layoune,خميستي,Khemisti,38,تيسمسيلت,Tissemsilt
1274,تملاحت,Tamellahet,لرجام,Lardjem,38,تيسمسيلت,Tissemsilt
1277,اليوسفية,Youssoufia,برج الأمير عبد القادر,Bordj Emir Abdelkader,38,تيسمسيلت,Tissemsilt
1260,برج الأمير عبد القادر,Bordj El Emir Abdelkader,برج الأمير عبد القادر,Bordj Emir Abdelkader,38,تيسمسيلت,Tissemsilt
1256,عماري,Ammari,عماري,Ammari,38,تيسمسيلت,Tissemsilt
1267,المعاصم,Maacem,عماري,Ammari,38,تيسمسيلت,Tissemsilt
1259,برج بونعامة,Bordj Bounaama,برج بونعامة,Bordj Bounaama,38,تيسمسيلت,Tissemsilt
1282,دوار الماء,Douar El Maa,الطالب العربي,Taleb Larbi,39,الوادي,El Oued
1283,العقلة,El Ogla,الرباح,Robbah,39,الوادي,El Oued
1291,المقرن,Magrane,المقرن,Magrane,39,الوادي,El Oued
1301,سيدي عون,Sidi Aoun,المقرن,Magrane,39,الوادي,El Oued
1292,اميه وانسة,Mih Ouansa,اميه وانسة,Mih Ouensa,39,الوادي,El Oued
1290,كوينين,Kouinine,الوادي,El Oued,39,الوادي,El Oued
1278,البياضة,Bayadha,البياضة,Bayadha,39,الوادي,El Oued
1294,النخلة,Nakhla,الرباح,Robbah,39,الوادي,El Oued
1299,الرباح,Robbah,الرباح,Robbah,39,الوادي,El Oued
1286,قمار,Guemar,قمار,Guemar,39,الوادي,El Oued
1279,بن  قشة,Ben Guecha,الطالب العربي,Taleb Larbi,39,الوادي,El Oued
1297,ورماس,Ourmes,قمار,Guemar,39,الوادي,El Oued
1304,تغزوت,Taghzout,قمار,Guemar,39,الوادي,El Oued
1287,الحمراية,Hamraia,الرقيبة,Reguiba,39,الوادي,El Oued
1298,الرقيبة,Reguiba,الرقيبة,Reguiba,39,الوادي,El Oued
1280,الدبيلة,Debila,الدبيلة,Debila,39,الوادي,El Oued
1288,حساني عبد الكريم,Hassani Abdelkrim,الدبيلة,Debila,39,الوادي,El Oued
1289,حاسي خليفة,Hassi Khalifa,حاسي خليفة,Hassi Khalifa,39,الوادي,El Oued
1307,الطريفاوي,Trifaoui,حاسي خليفة,Hassi Khalifa,39,الوادي,El Oued
1305,الطالب العربي,Taleb Larbi,الطالب العربي,Taleb Larbi,39,الوادي,El Oued
1295,وادي العلندة,Oued El Alenda,اميه وانسة,Mih Ouensa,39,الوادي,El Oued
1285,الوادي,El-Oued,الوادي,El Oued,39,الوادي,El Oued
